"","userId","movieId","rating","timestamp","title","genres"
"9092141",65180,2186,4,940533445,"Strangers on a Train (1951)","Crime|Drama|Film-Noir|Thriller"
"9549302",68424,7773,4.5,1133276677,"Bang, Bang, You're Dead (2002)","Drama"
"2825497",20390,1247,2.5,1196047773,"Graduate, The (1967)","Comedy|Drama|Romance"
"9389399",67307,1354,5,940761868,"Breaking the Waves (1996)","Drama|Mystery"
"6036777",43064,2901,3.5,1070994505,"Phantasm (1979)","Horror|Sci-Fi"
"3733478",26848,39,4,839177908,"Clueless (1995)","Comedy|Romance"
"7455498",53309,586,5,832882568,"Home Alone (1990)","Children|Comedy"
"5921906",42258,2502,4,1203499311,"Office Space (1999)","Comedy|Crime"
"9488301",67981,2015,3,945903810,"Absent Minded Professor, The (1961)","Children|Comedy|Fantasy"
"936475",7012,288,3,1217277006,"Natural Born Killers (1994)","Action|Crime|Thriller"
"860893",6477,1953,4.5,1136738061,"French Connection, The (1971)","Action|Crime|Drama|Thriller"
"3327392",23909,2997,4,990635744,"Being John Malkovich (1999)","Comedy|Drama|Fantasy"
"5487185",39172,290,5,1077931210,"Once Were Warriors (1994)","Crime|Drama"
"2667164",19292,783,2,1094316803,"Hunchback of Notre Dame, The (1996)","Animation|Children|Musical"
"2767500",19957,1219,4.5,1059924494,"Psycho (1960)","Horror|Thriller"
"8387617",60157,2288,5,1210612249,"Thing, The (1982)","Action|Horror|Sci-Fi|Thriller"
"8943256",64091,3243,1.5,1080220865,"Encino Man (1992)","Comedy"
"37148",279,2193,3.5,1111547979,"Willow (1988)","Action|Adventure|Fantasy"
"5178219",37025,2916,2.5,1165320720,"Total Recall (1990)","Action|Adventure|Sci-Fi|Thriller"
"478477",3646,6887,4,1077743045,"Radio (2003)","Drama"
"5155562",36862,1256,3,975344367,"Duck Soup (1933)","Comedy|Musical"
"7997053",57357,919,3,945051628,"Wizard of Oz, The (1939)","Adventure|Children|Fantasy|Musical"
"4907197",35087,737,5,852625773,"Barb Wire (1996)","Action|Sci-Fi"
"6496336",46457,11,5,847475446,"American President, The (1995)","Comedy|Drama|Romance"
"6901981",49273,1954,4,939457447,"Rocky (1976)","Action|Drama|Romance"
"9830875",70391,1485,1,1083131099,"Liar Liar (1997)","Comedy"
"5838323",41684,2797,5,939052631,"Big (1988)","Comedy|Drama|Fantasy|Romance"
"6569993",46984,1281,3,1073090983,"Great Dictator, The (1940)","Comedy|Drama|War"
"9665010",69267,2153,2.5,1132557403,"Avengers, The (1998)","Action|Adventure"
"5234101",37435,5459,3.5,1175270905,"Men in Black II (2002)","Action|Comedy|Sci-Fi"
"248511",1921,248,3,849722933,"Houseguest (1994)","Comedy"
"7609730",54459,2070,4,969663283,"Tender Mercies (1983)","Drama"
"1430806",10516,339,3,1082535478,"While You Were Sleeping (1995)","Comedy|Romance"
"9125383",65426,1544,3,1131311420,"Lost World: Jurassic Park, The (Jurassic Park 2) (1997)","Action|Adventure|Horror|Sci-Fi|Thriller"
"5655947",40423,34,3,939038114,"Babe (1995)","Children|Comedy|Drama|Fantasy"
"8352441",59927,52245,3.5,1194049599,"Blades of Glory (2007)","Action|Comedy"
"3123214",22622,318,4,1141686405,"Shawshank Redemption, The (1994)","Drama"
"8817786",63134,1069,4.5,1140468581,"Murder, My Sweet (1944)","Film-Noir|Thriller"
"2105858",15311,1909,3.5,1175503061,"X-Files: Fight the Future, The (1998)","Action|Crime|Mystery|Sci-Fi|Thriller"
"7858735",56363,920,4,901579666,"Gone with the Wind (1939)","Drama|Romance|War"
"1182519",8785,3159,4,1003012433,"Fantasia 2000 (1999)","Animation|Children|IMAX|Musical"
"5270335",37689,6750,3.5,1120362870,"Anything Else (2003)","Comedy|Drama|Romance"
"2947270",21288,1060,5,883420722,"Swingers (1996)","Comedy|Drama"
"311968",2460,1348,5,948856625,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)","Horror"
"597124",4538,6534,5,1086527559,"Hulk (2003)","Action|Adventure|Sci-Fi"
"2507411",18171,2011,3.5,1169828678,"Back to the Future Part II (1989)","Action|Adventure|Comedy|Sci-Fi"
"5534833",39529,5388,3.5,1069380901,"Insomnia (2002)","Action|Crime|Drama|Mystery|Thriller"
"8189730",58764,2002,3,978466084,"Lethal Weapon 3 (1992)","Action|Comedy|Crime|Drama"
"2213496",16116,247,4,927609457,"Heavenly Creatures (1994)","Crime|Drama|Fantasy|Romance|Thriller"
"1041805",7795,3827,4,1026615994,"Space Cowboys (2000)","Action|Adventure|Comedy|Sci-Fi"
"6034142",43039,4054,1,1203883656,"Save the Last Dance (2001)","Drama|Romance"
"6285576",44914,1282,4,1106633469,"Fantasia (1940)","Animation|Children|Fantasy|Musical"
"3437062",24695,1327,4,966286272,"Amityville Horror, The (1979)","Horror"
"6541055",46775,236,4,1151622835,"French Kiss (1995)","Action|Comedy|Romance"
"2665674",19284,4727,1.5,1094273072,"Captain Corelli's Mandolin (2001)","Drama|Romance|War"
"158385",1279,20,3,844538611,"Money Train (1995)","Action|Comedy|Crime|Drama|Thriller"
"3051364",22074,1245,3.5,1141493401,"Miller's Crossing (1990)","Crime|Drama|Film-Noir|Thriller"
"277420",2173,203,4,833018463,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)","Comedy"
"5679988",40583,785,1,966266884,"Kingpin (1996)","Comedy"
"5559757",39701,160,3,944923324,"Congo (1995)","Action|Adventure|Mystery|Sci-Fi"
"2640249",19079,3703,3,1196417585,"Road Warrior, The (Mad Max 2) (1981)","Action|Adventure|Sci-Fi"
"9593532",68774,1271,3,853238971,"Fried Green Tomatoes (1991)","Drama"
"7815675",56047,39231,3.5,1147765496,"Elizabethtown (2005)","Comedy|Drama|Romance"
"8272588",59390,31696,3.5,1157224964,"Constantine (2005)","Action|Horror|Thriller"
"4769769",34072,4995,5,1101299609,"Beautiful Mind, A (2001)","Drama|Mystery|Romance"
"4543697",32409,3147,4,1066359477,"Green Mile, The (1999)","Crime|Drama|Fantasy"
"2407566",17440,4470,4.5,1171017314,"Ariel (1988)","Comedy|Crime|Drama|Film-Noir"
"8975978",64340,1413,3,957943524,"Whole Wide World, The (1996)","Drama"
"8819010",63134,3911,3.5,1112200675,"Best in Show (2000)","Comedy"
"4458866",31804,1247,3.5,1173239334,"Graduate, The (1967)","Comedy|Drama|Romance"
"6358277",45420,4533,3.5,1123508785,"Return of the Living Dead, The (1985)","Comedy|Horror|Sci-Fi"
"4957552",35405,733,5,965662322,"Rock, The (1996)","Action|Adventure|Thriller"
"9884645",70806,49396,3,1187970971,"Tenacious D in The Pick of Destiny (2006)","Adventure|Comedy|Musical"
"9363059",67107,589,4,1047615002,"Terminator 2: Judgment Day (1991)","Action|Sci-Fi"
"5279843",37761,58559,3.5,1217161048,"Dark Knight, The (2008)","Action|Crime|Drama|IMAX"
"2847224",20559,912,4,1199726913,"Casablanca (1942)","Drama|Romance"
"4417449",31503,2722,1,1103045497,"Deep Blue Sea (1999)","Action|Sci-Fi|Thriller"
"6992986",49996,45447,3,1192426488,"Da Vinci Code, The (2006)","Drama|Mystery|Thriller"
"1934492",14130,5159,3.5,1138985294,"Ferngully: The Last Rainforest (1992)","Animation|Children"
"6881730",49137,4148,4,981941500,"Hannibal (2001)","Horror|Thriller"
"2930891",21179,527,4,1169793614,"Schindler's List (1993)","Drama|War"
"769311",5835,8873,4,1118544218,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)","Drama"
"518607",3959,590,4,844683488,"Dances with Wolves (1990)","Adventure|Drama|Western"
"5253841",37578,608,4,938943666,"Fargo (1996)","Comedy|Crime|Drama|Thriller"
"5478101",39082,53121,3.5,1180043114,"Shrek the Third (2007)","Adventure|Animation|Children|Comedy|Fantasy"
"5755356",41101,1694,4,993613611,"Apostle, The (1997)","Drama"
"8361607",59971,165,5,831818539,"Die Hard: With a Vengeance (1995)","Action|Crime|Thriller"
"4649453",33201,1573,4,992972514,"Face/Off (1997)","Action|Crime|Drama|Thriller"
"882494",6616,673,2.5,1164502731,"Space Jam (1996)","Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi"
"3827900",27471,542,3,836261997,"Son in Law (1993)","Comedy"
"3955420",28332,2953,0.5,1117053026,"Home Alone 2: Lost in New York (1992)","Children|Comedy"
"7297494",52146,3827,3.5,1059511826,"Space Cowboys (2000)","Action|Adventure|Comedy|Sci-Fi"
"7745933",55506,8983,3.5,1208617959,"House of Flying Daggers (Shi mian mai fu) (2004)","Action|Drama|Romance"
"9107868",65308,1957,4.5,1087343696,"Chariots of Fire (1981)","Drama"
"5700980",40722,39,3,1111899744,"Clueless (1995)","Comedy|Romance"
"8377940",60100,123,4,1176948914,"Chungking Express (Chóngqìng Senlín) (1994)","Drama|Mystery|Romance"
"4684822",33474,3977,1,978915132,"Charlie's Angels (2000)","Action|Comedy"
"6932093",49531,2552,2,991927171,"My Boyfriend's Back (1993)","Comedy"
"9206040",66022,1240,3.5,1134029274,"Terminator, The (1984)","Action|Sci-Fi|Thriller"
"323082",2534,2186,5,941834707,"Strangers on a Train (1951)","Crime|Drama|Film-Noir|Thriller"
"1612186",11819,4022,5,1055387835,"Cast Away (2000)","Drama"
"6395959",45699,246,4,967155678,"Hoop Dreams (1994)","Documentary"
"4744515",33897,2105,3.5,1202216682,"Tron (1982)","Action|Adventure|Animation|Sci-Fi|Thriller"
"2908136",21031,3174,2,989028484,"Man on the Moon (1999)","Comedy|Drama"
"8263543",59336,1928,4,971822133,"Cimarron (1931)","Drama|Western"
"1880891",13768,4337,4,993208295,"Sand Pebbles, The (1966)","Drama|Romance|War"
"2759396",19911,515,4,835810226,"Remains of the Day, The (1993)","Drama|Romance"
"3316727",23853,1342,3.5,1062642245,"Candyman (1992)","Horror|Thriller"
"7628291",54599,3539,4,1000773753,"Filth and the Fury, The (2000)","Documentary"
"5335427",38174,435,3,944983537,"Coneheads (1993)","Comedy|Sci-Fi"
"5560062",39705,39,3,853436336,"Clueless (1995)","Comedy|Romance"
"8491212",60887,750,4,902349453,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)","Comedy|War"
"3704952",26623,3029,4,992913054,"Nighthawks (1981)","Action|Drama"
"2841033",20512,1245,3,1169675410,"Miller's Crossing (1990)","Crime|Drama|Film-Noir|Thriller"
"6293847",44966,3081,4,1012848349,"Sleepy Hollow (1999)","Fantasy|Horror|Mystery|Romance"
"5788093",41320,3743,3,966360056,"Boys and Girls (2000)","Comedy|Romance"
"8461409",60684,2803,4.5,1076987183,"Pelican Brief, The (1993)","Drama|Mystery|Thriller"
"9467922",67822,4265,4,1020188643,"Driven (2001)","Action|Thriller"
"9717380",69640,7982,4,1187685308,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)","Drama|Horror|Mystery|Thriller"
"9245596",66280,186,3,980281207,"Nine Months (1995)","Comedy|Romance"
"7829032",56151,2,2.5,1155633397,"Jumanji (1995)","Adventure|Children|Fantasy"
"4700609",33570,842,1,954186389,"Bordello of Blood (1996)","Comedy|Horror"
"9367335",67130,543,2.5,1160420525,"So I Married an Axe Murderer (1993)","Comedy|Romance|Thriller"
"8628387",61820,1111,3.5,1111166584,"Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)","Documentary"
"8035882",57637,2420,3,1156361143,"Karate Kid, The (1984)","Drama"
"2430677",17632,8665,4,1221253137,"Bourne Supremacy, The (2004)","Action|Adventure|Drama|Mystery|Thriller"
"4260599",30449,27773,5,1172750804,"Oldboy (2005)","Action|Adventure|Crime|Drama|Mystery|Thriller"
"9148315",65613,161,5,843829701,"Crimson Tide (1995)","Drama|Thriller|War"
"9227361",66174,6942,4,1212968158,"Love Actually (2003)","Comedy|Drama|Romance"
"88263",657,2395,5,978367917,"Rushmore (1998)","Comedy|Drama"
"9806370",70252,2167,4,974217368,"Blade (1998)","Action|Horror|Thriller"
"4103854",29375,2717,3,1141399552,"Ghostbusters II (1989)","Action|Comedy|Fantasy|Horror|Sci-Fi"
"2850137",20571,5971,5,1114483044,"My Neighbor Totoro (Tonari no Totoro) (1988)","Animation|Children|Fantasy"
"5569168",39789,594,4,847140559,"Snow White and the Seven Dwarfs (1937)","Animation|Children|Drama|Fantasy|Musical"
"1382471",10123,1376,5,984624944,"Star Trek IV: The Voyage Home (1986)","Adventure|Comedy|Sci-Fi"
"5981064",42663,608,4,1042488552,"Fargo (1996)","Comedy|Crime|Drama|Thriller"
"9061202",64944,104,3.5,1185512019,"Happy Gilmore (1996)","Comedy"
"4100549",29356,446,3,944958350,"Farewell My Concubine (Ba wang bie ji) (1993)","Drama|Romance"
"7631270",54626,555,4,842711200,"True Romance (1993)","Action|Crime|Romance"
"3001699",21719,1361,1,954822690,"Paradise Lost: The Child Murders at Robin Hood Hills (1996)","Documentary"
"7635430",54654,1381,1,939851724,"Grease 2 (1982)","Comedy|Musical|Romance"
"1671462",12248,2879,3,947540805,"Operation Condor (Armour of God II: Operation Condor) (Fei ying gai wak) (1991)","Action|Adventure|Comedy"
"6038889",43083,1307,5,863080197,"When Harry Met Sally... (1989)","Comedy|Romance"
"5657061",40428,1,4,966226250,"Toy Story (1995)","Adventure|Animation|Children|Comedy|Fantasy"
"6354842",45388,356,3,834267824,"Forrest Gump (1994)","Comedy|Drama|Romance|War"
"8549204",61291,1265,3.5,1211216201,"Groundhog Day (1993)","Comedy|Fantasy|Romance"
"6181692",44140,3355,3,966881567,"Ninth Gate, The (1999)","Fantasy|Horror|Mystery|Thriller"
"3568375",25612,1387,5,992576324,"Jaws (1975)","Action|Horror"
"8790263",62918,2105,1,998071888,"Tron (1982)","Action|Adventure|Animation|Sci-Fi|Thriller"
"6325406",45165,480,3,854005985,"Jurassic Park (1993)","Action|Adventure|Sci-Fi|Thriller"
"1353535",9923,2719,2,984583734,"Haunting, The (1999)","Horror|Thriller"
"102439",786,1356,5,913064686,"Star Trek: First Contact (1996)","Action|Adventure|Sci-Fi|Thriller"
"5145090",36788,6531,3,891677529,"Hour of the Pig, The (1993)","Crime|Drama|Mystery"
"8820644",63134,27831,4.5,1131156881,"Layer Cake (2004)","Action|Crime|Drama|Thriller"
"3269279",23574,2289,4,944178254,"Player, The (1992)","Comedy|Crime|Drama"
"821793",6182,105,2,844808636,"Bridges of Madison County, The (1995)","Drama|Romance"
"9755905",69923,5299,4.5,1053701088,"My Big Fat Greek Wedding (2002)","Comedy|Romance"
"563281",4317,5694,1.5,1088049693,"Staying Alive (1983)","Comedy|Drama|Musical"
"7411280",52949,32,4,832879905,"12 Monkeys (Twelve Monkeys) (1995)","Sci-Fi|Thriller"
"2921767",21114,5890,3,1165807277,"Elling (2001)","Comedy|Drama"
"7688331",55057,208,3,970014740,"Waterworld (1995)","Action|Adventure|Sci-Fi"
"2837870",20485,695,2,943697778,"True Crime (1996)","Mystery|Thriller"
"2187881",15973,1222,3.5,1092541641,"Full Metal Jacket (1987)","Drama|War"
"3368355",24211,2959,4.5,1223960344,"Fight Club (1999)","Action|Crime|Drama|Thriller"
"1617690",11861,339,5,835525666,"While You Were Sleeping (1995)","Comedy|Romance"
"8142939",58387,805,3.5,1156700711,"Time to Kill, A (1996)","Drama|Thriller"
"9516936",68239,57,5,844102228,"Home for the Holidays (1995)","Drama"
"8617142",61742,246,5,978908699,"Hoop Dreams (1994)","Documentary"
"8594965",61606,1580,4,1211304793,"Men in Black (1997)","Action|Comedy|Sci-Fi"
"4789036",34216,1090,4.5,1077928451,"Platoon (1986)","Drama|War"
"1459028",10724,1405,2,1055216066,"Beavis and Butt-Head Do America (1996)","Adventure|Animation|Comedy|Crime"
"2512628",18203,377,4,931176873,"Speed (1994)","Action|Romance|Thriller"
"3354702",24109,6539,4.5,1223929845,"Pirates of the Caribbean: The Curse of the Black Pearl (2003)","Action|Adventure|Comedy|Fantasy"
"3444652",24727,1198,5,1171040750,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)","Action|Adventure"
"2333734",16937,4643,3,1012108110,"Planet of the Apes (2001)","Action|Adventure|Drama|Sci-Fi"
"6673549",47694,3996,3.5,1107170869,"Crouching Tiger, Hidden Dragon (Wu hu zang long) (2000)","Action|Adventure|Drama|Fantasy"
"3220107",23243,34150,3.5,1183197495,"Fantastic Four (2005)","Action|Adventure|Fantasy|Sci-Fi"
"2828621",20410,1265,5,882805047,"Groundhog Day (1993)","Comedy|Fantasy|Romance"
"1600759",11751,5617,1.5,1055363398,"Secretary (2002)","Comedy|Drama|Romance"
"9150163",65624,1253,3,905412723,"Day the Earth Stood Still, The (1951)","Drama|Sci-Fi|Thriller"
"1780464",13040,1394,5,950007168,"Raising Arizona (1987)","Comedy"
"3994476",28644,4304,2.5,1143583636,"Startup.com (2001)","Documentary"
"4906299",35077,8533,4,1120631412,"Notebook, The (2004)","Drama|Romance|War"
"8389354",60166,6618,4.5,1157779054,"Shaolin Soccer (Siu lam juk kau) (2001)","Action|Comedy"
"4953436",35386,8360,4.5,1146309006,"Shrek 2 (2004)","Adventure|Animation|Children|Comedy|Musical|Romance"
"3555168",25526,4917,4,1011540971,"MacArthur (1977)","Drama"
"3082331",22329,235,3,989809835,"Ed Wood (1994)","Comedy|Drama"
"3059714",22123,1252,3,952188290,"Chinatown (1974)","Crime|Film-Noir|Mystery|Thriller"
"7160896",51206,4703,1,1180545796,"Chocolat (1988)","Drama"
"5747505",41052,2797,1.5,1105047268,"Big (1988)","Comedy|Drama|Fantasy|Romance"
"6920303",49445,4304,5,1043445553,"Startup.com (2001)","Documentary"
"5643958",40338,350,5,1041664972,"Client, The (1994)","Drama|Mystery|Thriller"
"9522653",68259,33237,3,1173994339,"San Francisco (1936)","Drama|Musical|Romance"
"938014",7035,7,0.5,1111932983,"Sabrina (1995)","Comedy|Romance"
"9938660",71167,2959,5,1049689120,"Fight Club (1999)","Action|Crime|Drama|Thriller"
"7360334",52598,485,3,1126569597,"Last Action Hero (1993)","Action|Adventure|Comedy|Fantasy"
"6987318",49971,1653,4,1074290929,"Gattaca (1997)","Drama|Sci-Fi|Thriller"
"8873842",63545,5414,4,1025317084,"Bad Company (2002)","Action|Comedy|Crime"
"1859736",13631,4979,4,1112474635,"Royal Tenenbaums, The (2001)","Comedy|Drama"
"3670259",26374,5103,4,1116435519,"Sandlot, The (1993)","Comedy|Drama"
"7662345",54880,1727,2,1015481835,"Horse Whisperer, The (1998)","Drama|Romance"
"8853480",63387,191,4,1018446166,"Scarlet Letter, The (1995)","Drama|Romance"
"2565830",18601,3793,4,1148064158,"X-Men (2000)","Action|Adventure|Sci-Fi"
"9316625",66814,4874,4,1079901004,"K-PAX (2001)","Drama|Fantasy|Mystery|Sci-Fi"
"7164019",51230,1275,3,1180756008,"Highlander (1986)","Action|Adventure|Fantasy"
"1980410",14463,2952,2,1030397687,"Sydney (Hard Eight) (1996)","Crime|Drama|Thriller"
"5007255",35797,3307,4,992970016,"City Lights (1931)","Comedy|Drama|Romance"
"4896358",35007,851,4,1083026188,"Basquiat (1996)","Drama"
"9726945",69705,368,4,845772857,"Maverick (1994)","Adventure|Comedy|Western"
"7582768",54255,3174,3.5,1127146544,"Man on the Moon (1999)","Comedy|Drama"
"2693100",19512,593,5,835799454,"Silence of the Lambs, The (1991)","Crime|Horror|Thriller"
"5061385",36183,539,3,841360463,"Sleepless in Seattle (1993)","Comedy|Drama|Romance"
"2038922",14858,376,5,859727383,"River Wild, The (1994)","Action|Thriller"
"7388708",52769,292,0.5,1154100824,"Outbreak (1995)","Action|Drama|Sci-Fi|Thriller"
"2600024",18811,1627,3,1032006100,"U Turn (1997)","Crime|Drama|Mystery"
"9504024",68137,3255,3,958875397,"League of Their Own, A (1992)","Comedy|Drama"
"4233445",30272,1377,2,953590079,"Batman Returns (1992)","Action|Crime|Fantasy|Mystery|Romance|Thriller"
"1948869",14227,5349,3,1167496257,"Spider-Man (2002)","Action|Adventure|Sci-Fi|Thriller"
"8375856",60082,608,4,866325460,"Fargo (1996)","Comedy|Crime|Drama|Thriller"
"572877",4373,3098,3,982815652,"Natural, The (1984)","Drama"
"9085567",65145,1208,5,980196853,"Apocalypse Now (1979)","Action|Drama|War"
"1566886",11514,2355,3,1090041730,"Bug's Life, A (1998)","Adventure|Animation|Children|Comedy"
"2964575",21425,2699,2,1141211150,"Arachnophobia (1990)","Comedy|Horror"
"7754675",55587,2070,4,945025455,"Tender Mercies (1983)","Drama"
"132377",1047,33794,4.5,1214671150,"Batman Begins (2005)","Action|Crime"
"4702616",33577,3504,3,993082793,"Network (1976)","Comedy|Drama"
"3845436",27592,7361,4,1171687604,"Eternal Sunshine of the Spotless Mind (2004)","Comedy|Drama|Romance|Sci-Fi"
"5432000",38776,1376,5,993297130,"Star Trek IV: The Voyage Home (1986)","Adventure|Comedy|Sci-Fi"
"1839892",13476,3408,3,1056711310,"Erin Brockovich (2000)","Drama"
"8637889",61861,50068,3.5,1169622544,"Letters from Iwo Jima (2006)","Drama|War"
"9022538",64655,588,4,843750019,"Aladdin (1992)","Adventure|Animation|Children|Comedy|Musical"
"4386252",31306,3814,4,1065751333,"Love and Death (1975)","Comedy"
"6857133",48986,11,4,946329583,"American President, The (1995)","Comedy|Drama|Romance"
"4375709",31226,4896,4,1038252670,"Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)","Adventure|Children|Fantasy"
"3080676",22309,592,2.5,1141581234,"Batman (1989)","Action|Crime|Sci-Fi|Thriller"
"3493258",25050,383,3,836105998,"Wyatt Earp (1994)","Western"
"4299363",30709,8622,5,1117659615,"Fahrenheit 9/11 (2004)","Documentary"
"1984379",14474,2794,4,968018593,"European Vacation (1985)","Comedy"
"725315",5519,31,5,1086752918,"Dangerous Minds (1995)","Drama"
"148675",1187,3793,4,1215667232,"X-Men (2000)","Action|Adventure|Sci-Fi"
"54829",426,2424,1.5,1121621260,"You've Got Mail (1998)","Comedy|Romance"
"2362717",17115,5349,4,1031023563,"Spider-Man (2002)","Action|Adventure|Sci-Fi|Thriller"
"8891835",63696,34767,1,1166307219,"My Date with Drew (2004)","Comedy|Documentary|Romance"
"9547424",68414,3255,4,974078251,"League of Their Own, A (1992)","Comedy|Drama"
"1037106",7774,5312,3,1112172281,"Murder by Numbers (2002)","Crime|Thriller"
"4720537",33739,4979,1.5,1145594166,"Royal Tenenbaums, The (2001)","Comedy|Drama"
"3332308",23953,6398,2.5,1176528526,"Le Mans (1971)","Action|Adventure"
"1005183",7560,6966,3,1071467021,"Darkman (1990)","Action|Crime|Horror|Sci-Fi|Thriller"
"5134348",36740,7064,5,1075089483,"Beauty and the Beast (Belle et la bête, La) (1946)","Drama|Fantasy"
"2823307",20378,648,2,840286391,"Mission: Impossible (1996)","Action|Adventure|Mystery|Thriller"
"3539339",25412,2692,4.5,1171323386,"Run Lola Run (Lola rennt) (1998)","Action|Crime|Romance"
"822865",6197,3005,2,983244860,"Bone Collector, The (1999)","Thriller"
"6579760",47046,6987,5,1070309867,"Cabinet of Dr. Caligari, The (Das Cabinet des Dr. Caligari.) (1920)","Crime|Drama|Fantasy|Film-Noir|Horror"
"664502",5100,37741,3.5,1144591353,"Capote (2005)","Crime|Drama"
"3212060",23183,1513,3,946400829,"Romy and Michele's High School Reunion (1997)","Comedy"
"5958867",42510,2012,2,944914861,"Back to the Future Part III (1990)","Comedy|Sci-Fi|Western"
"3851652",27639,786,3,1199122122,"Eraser (1996)","Action|Drama|Thriller"
"573087",4375,2571,4.5,1189825340,"Matrix, The (1999)","Action|Sci-Fi|Thriller"
"7502986",53637,17,4,848052499,"Sense and Sensibility (1995)","Comedy|Drama|Romance"
"2652493",19170,4306,4.5,1094222179,"Shrek (2001)","Adventure|Animation|Children|Comedy|Fantasy|Romance"
"6198325",44272,3882,5,1107400417,"Bring It On (2000)","Comedy"
"745523",5678,2558,4,940097677,"Forces of Nature (1999)","Comedy|Romance"
"5486746",39166,2121,2,1121347638,"Cujo (1983)","Horror|Thriller"
"2772708",19982,34542,3.5,1139170981,"Grizzly Man (2005)","Documentary"
"9700162",69516,2762,5,1049413664,"Sixth Sense, The (1999)","Drama|Mystery|Thriller"
"2139702",15573,3501,5,1058394934,"Murphy's Romance (1985)","Comedy|Romance"
"1088867",8122,4639,2,1026670551,"America's Sweethearts (2001)","Comedy|Romance"
"8811201",63076,1376,4,903285584,"Star Trek IV: The Voyage Home (1986)","Adventure|Comedy|Sci-Fi"
"4925714",35207,1367,3.5,1146203712,"101 Dalmatians (1996)","Adventure|Children|Comedy"
"5953879",42479,2344,4,1012089224,"Runaway Train (1985)","Action|Adventure|Drama|Thriller"
"8390686",60176,931,4.5,1129226574,"Spellbound (1945)","Mystery|Romance|Thriller"
"3805805",27338,1100,2,889277564,"Days of Thunder (1990)","Action|Drama|Romance"
"5169971",36967,7460,3.5,1176050111,"Coffee and Cigarettes (2003)","Comedy|Drama"
"593293",4523,1968,5,949541174,"Breakfast Club, The (1985)","Comedy|Drama"
"214878",1702,2176,5,945951455,"Rope (1948)","Crime|Drama|Thriller"
"1631925",11980,7153,1,1166615452,"Lord of the Rings: The Return of the King, The (2003)","Action|Adventure|Fantasy"
"9702492",69541,1393,5,867861594,"Jerry Maguire (1996)","Drama|Romance"
"7197887",51446,4720,4.5,1074947218,"Others, The (2001)","Horror|Mystery|Thriller"
"8804639",63029,2541,4,940339574,"Cruel Intentions (1999)","Drama"
"4457398",31798,1350,3,1100782327,"Omen, The (1976)","Drama|Horror"
"9914037",71000,368,4,945817722,"Maverick (1994)","Adventure|Comedy|Western"
"3118603",22597,1220,3,1032979655,"Blues Brothers, The (1980)","Action|Adventure|Comedy|Musical"
"6160178",44025,1099,4,939117347,"Christmas Carol, A (1938)","Drama"
"9801348",70234,315,2,1187689485,"Specialist, The (1994)","Action|Drama|Thriller"
"2694932",19528,541,5,882142799,"Blade Runner (1982)","Adventure|Drama|Film-Noir|Sci-Fi|Thriller"
"5915539",42219,3629,4.5,1105438730,"Gold Rush, The (1925)","Adventure|Comedy|Romance"
"3541288",25429,3844,4.5,1111611653,"Steel Magnolias (1989)","Drama"
"1935966",14134,3028,2.5,1113013521,"Taming of the Shrew, The (1967)","Comedy"
"2022140",14729,141,3,1220043295,"Birdcage, The (1996)","Comedy"
"2412603",17490,608,3,840136395,"Fargo (1996)","Comedy|Crime|Drama|Thriller"
"716536",5464,260,4,953975111,"Star Wars: Episode IV - A New Hope (a.k.a. Star Wars) (1977)","Action|Adventure|Sci-Fi"
"4679909",33415,540,3,846565466,"Sliver (1993)","Thriller"
"8492337",60891,60040,2.5,1225766994,"Incredible Hulk, The (2008)","Action|Fantasy|Sci-Fi"
"5460478",38959,1485,4,1030318342,"Liar Liar (1997)","Comedy"
"9013300",64588,5329,2,1030053453,"Salton Sea, The (2002)","Crime|Drama|Thriller"
"5433713",38795,1517,1,1069105548,"Austin Powers: International Man of Mystery (1997)","Action|Adventure|Comedy"
"5761197",41148,173,4,853600359,"Judge Dredd (1995)","Action|Crime|Sci-Fi"
"6012006",42847,33004,3,1149876845,"Hitchhiker's Guide to the Galaxy, The (2005)","Adventure|Comedy|Sci-Fi"
"8795122",62947,1302,4.5,1112036300,"Field of Dreams (1989)","Drama"
"9762760",69972,33896,3.5,1177409634,"Three... Extremes (Saam gaang yi) (2004)","Horror"
"9488946",67988,2353,5,1001135516,"Enemy of the State (1998)","Action|Thriller"
"3276905",23606,2995,1,944327380,"House on Haunted Hill (1999)","Horror|Thriller"
"2256355",16418,4016,4,1092852666,"Emperor's New Groove, The (2000)","Adventure|Animation|Children|Comedy|Fantasy"
"2492481",18060,2797,5,963247339,"Big (1988)","Comedy|Drama|Fantasy|Romance"
"6400328",45738,2000,5,1178458943,"Lethal Weapon (1987)","Action|Comedy|Crime|Drama"
"6592308",47135,951,5,944938716,"His Girl Friday (1940)","Comedy|Romance"
